plantId,commonName,botanicalName,category,poolScore,poolLevel,slopeScore,slopeLevel,flowerBedScore,hedgeScore,grassScore,messiness,evergreenPresence,beeDraw,petKidCaution,colorType,welGardens,allStar,notes,roleReasons
769,Camellia j. 'Swan Lake' | Monrovia,Camellia japonica 'Swan Lake',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
770,Camellia j. 'Tom Knudsen',Camellia japonica 'Tom Knudsen',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
771,Camellia s. 'White Doves',Camellia sasanqua 'White Doves',SHRUBS,62,usable,100,excellent,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
772,Camellia s. 'Kanjiro',Camellia sasanqua 'Kanjiro',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
773,Camellia s. 'Yuletide',Camellia sasanqua 'Yuletide',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
776,Cape Rush,Chondropetalum tectorum,SHRUBS,62,usable,64,usable,62,20,90,low,seasonal/deciduous,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | clean foliage / grass-like / evergreen structure | grass/strappy texture works near pools | existing pool-safe design score
778,Carolina Laurel Bright 'N Tight&#8482; | Monrovia,Prunus caroliniana 'Bright 'n Tight',SHRUBS,62,usable,10,poor,20,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter | existing pool-safe design score
779,Chef's Choice® Rosemary,Rosmarinus officinalis 'Chef's Choice',SHRUBS,62,usable,80,excellent,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool | existing pool-safe design score"
781,Coast Rosemary 'Blue Gem',Westringia fruticosa 'Blue Gem',SHRUBS,62,usable,80,excellent,62,84,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool | existing pool-safe design score"
783,Breath Of Heaven 'Sunset Gold',Coleonema pulchellum 'Sunset Gold',SHRUBS,62,usable,100,excellent,62,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
786,Coprosma 'Pacific Sunrise',Coprosma 'Pacific Sunrise',SHRUBS,62,usable,64,usable,62,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
787,Coprosma 'Pacific Sunset',Coprosma 'Pacific Sunset',SHRUBS,62,usable,64,usable,62,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
791,Cordyline 'Electric Flash',Cordyline banksii 'Electric Flash',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
792,Cordyline 'Electric Pink',Cordyline banksii 'Electric Pink',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,Popular Plant garden,,Matched local Sacramento County UC Master Gardener WEL source.,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
793,Cordyline 'Electric Star',Cordyline banksii 'Electric Star',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
794,Cordyline 'Red Star',Cordyline australis 'Red Star',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter | existing pool-safe design score"
795,Cordyline 'Torbay Dazzler',Cordyline australis 'Torbay Dazzler',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
798,Daphne 'Perfume Princess',Daphne 'Perfume Princess',SHRUBS,62,usable,76,good,62,20,20,medium,evergreen/everpresent,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | existing pool-safe design score
799,Daphne 'Rebecca',Daphne odora 'Rebecca',SHRUBS,62,usable,44,accent,62,20,20,medium,evergreen/everpresent,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
811,Deer Grass,Muhlenbergia rigens,SHRUBS,62,usable,98,excellent,62,20,90,low,evergreen/everpresent,medium,normal,foliage color,Native Plant garden; Wildlife Habitat garden,muhlenbergia rigens,Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | grass/strappy texture works near pools | existing pool-safe design score"
812,Design-A-Line&#8482; Cordyline Burgundy,"Cordyline pumilio x banksia 'ROMA06' PP24,764",SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
814,Purple Hopseed Bush,Dodonaea viscosa 'Purpurea',SHRUBS,62,usable,10,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
826,Dwarf Myrtle,Myrtus communis 'Compacta',SHRUBS,62,usable,44,accent,62,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | existing pool-safe design score
828,Dwarf Red Fountain Grass,Pennisetum setaceum 'Eaton Canyon',SHRUBS,62,usable,64,usable,62,20,90,low,seasonal/deciduous,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | low-mess behavior | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | grass/strappy texture works near pools | existing pool-safe design score"
830,Dwarf Variegated Gardenia,Gardenia jasminoides 'Radicans Variegata',SHRUBS,62,usable,76,good,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
833,Encore® Azalea Autumn Moonlight®,,SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
839,Escallonia 'Compacta',,SHRUBS,62,usable,64,usable,62,84,20,medium,evergreen/everpresent,medium,normal,flower color,,,,medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
840,Escallonia 'Fradesii',,SHRUBS,62,usable,64,usable,20,84,20,medium,evergreen/everpresent,medium,normal,flower color,,,,medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
849,Festival&#8482; Burgundy Cordyline,Cordyline 'Festival Burgundy',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
852,Fountain Grass 'Hameln',Pennisetum alopecuroides 'Hameln',SHRUBS,62,usable,64,usable,62,20,90,low,evergreen/everpresent,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | grass/strappy texture works near pools | existing pool-safe design score
855,Fringe Flower 'Chang Nian Hong',Loropetalum chinense 'Chang Nian Hong',SHRUBS,62,usable,20,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
856,Fringe Flower Jazz Hands&#174 Dwarf Pink,Loropetalum chinense Jazz Hands&#174 Dwarf Pink,SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
857,Fringe Flower Jazz Hands&#174 Dwarf White,Loropetalum chinense Jazz Hands&#174 Dwarf White,SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
858,Fringe Flower Jazz Hands Mini&#174,Loropetalum chinense Jazz Hands Mini&#174,SHRUBS,62,usable,76,good,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
859,Fringe Flower 'Purple Majesty',Loropetalum chinense 'Purple Majesty',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
860,Fruity Germander,Teucrium cossonii majoricum,SHRUBS,62,usable,100,excellent,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool"
861,Gardenia 'First Love' | Monrovia,Gardenia jasminoides 'First Love',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
862,Gardenia 'Kleim's Hardy',Gardenia jasminoides 'Kleim's Hardy',SHRUBS,62,usable,20,poor,62,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
863,Gardenia 'Mystery',Gardenia jasminoides 'Mystery',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
864,Gardenia 'August Beauty',Gardenia jasminoides 'August Beauty',SHRUBS,62,usable,20,poor,20,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
865,Gardenia 'Radicans',Gardenia jasminoides 'Radicans',SHRUBS,62,usable,76,good,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
866,Gardenia 'Veitchii',Gardenia jasminoides 'Veitchii',SHRUBS,62,usable,100,excellent,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
869,Giant Ligularia,Ligularia tussilaginea 'Gigantea',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
877,Grevillea 'Coastal Gem',Grevillea lanigera 'Coastal Gem',SHRUBS,62,usable,100,excellent,76,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,Perennial garden,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.,waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | bee-heavy flowering plant near pool | existing pool-safe design score
878,Grevillea 'Mt. Tamboritha',Grevillea lanigera 'Mt. Tamboritha',SHRUBS,62,usable,100,excellent,20,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | bee-heavy flowering plant near pool | existing pool-safe design score
879,Grevillea 'Noellii',,SHRUBS,62,usable,100,excellent,20,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | bee-heavy flowering plant near pool | existing pool-safe design score
881,Heath 'Kramer's Rote',Erica x darleyensis 'Kramer's Rote',SHRUBS,62,usable,20,poor,62,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
882,Heath 'Mediterranean Pink',Erica x darleyensis 'Mediterranean Pink',SHRUBS,62,usable,64,usable,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
883,Heath 'Mediterranean White',Erica x darleyensis 'Mediterranean White',SHRUBS,62,usable,32,poor,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
893,Horsetail Reed,Equisetum hyemale,SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
908,Japanese Aralia,Fatsia japonica,SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter | existing pool-safe design score
909,Gold Dust Plant,Aucuba japonica 'Variegata',SHRUBS,62,usable,20,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
926,Leucadendron 'Wilson's Wonder',Leucadendron 'Wilson's Wonder',SHRUBS,62,usable,44,accent,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
928,Lily of the Nile,Agapanthus africanus,SHRUBS,62,usable,32,poor,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool"
929,Lily of the Nile 'Baby Pete',Agapanthus orientalis 'Baby Pete',SHRUBS,62,usable,20,poor,62,20,20,medium,evergreen/everpresent,medium,normal,foliage color,,,,"medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
932,Lily of the Nile,Agapanthus 'Ever Amethyst',SHRUBS,62,usable,20,poor,62,20,20,medium,evergreen/everpresent,medium,normal,foliage color,,,,"medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
937,Lily of the Nile 'Storm Cloud',Agapanthus x 'Stormcloud',SHRUBS,62,usable,20,poor,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool"
938,Lily of the Nile 'Tinker Bell',Agapanthus x 'Tinker Bell',SHRUBS,62,usable,20,poor,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool"
947,Fringe Flower Jazz Hands Bold&#174,Loropetalum chinense Jazz Hands Bold&#174,SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
948,Fringe Flower 'Rubrum',Loropetalum chinense 'Rubrum',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
950,Mahonia,Mahonia eurybracteata 'Soft Caress',SHRUBS,62,usable,44,accent,62,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
952,Mangave 'Lavender Lady',Mangave 'Lavender Lady',SHRUBS,62,usable,56,usable,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
953,Mangave 'Snow Leopard',Mangave 'Snow Leopard',SHRUBS,62,usable,36,accent,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
954,Manzanita 'Emerald Carpet',Arctostaphylos 'Emerald Carpet',SHRUBS,62,usable,100,excellent,62,20,20,low,semi-evergreen/uncertain,medium,normal,flower color,Native Plant garden,arctostaphylos emerald carpet,Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.,waterwise enough for Sacramento-area pool planter | low-mess behavior | existing pool-safe design score
955,Camellia 'Mathotiana Supreme' | Monrovia,Camellia japonica 'Mathotiana Supreme',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
959,Myoporum 'Putah Creek',Myoporum parvifolium 'Putah Creek',SHRUBS,62,usable,100,excellent,20,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | bee-heavy flowering plant near pool | existing pool-safe design score
972,New Zealand Wind Grass,Stipa arundinacea,SHRUBS,62,usable,64,usable,62,20,90,low,evergreen/everpresent,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | grass/strappy texture works near pools | existing pool-safe design score"
975,Oleander 'Petite Pink',Nerium oleander 'Petite Pink',SHRUBS,62,usable,32,poor,20,84,20,low,evergreen/everpresent,medium,caution,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | toxic/thorn/spine caution near pool traffic | existing pool-safe design score
978,Orchid Rockrose,Cistus x purpureus,SHRUBS,62,usable,76,good,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool | existing pool-safe design score"
987,Princess Flower,Tibouchina urvilleana,SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
997,Red Tip Photinia Espalier,Photinia x fraseri Espalier,SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
1001,Rockrose 'Little Miss Sunshine',Cistus 'Little Miss Sunshine',SHRUBS,62,usable,76,good,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool | existing pool-safe design score"
1002,Rockrose 'Mickie',Cistus x 'Mickie',SHRUBS,62,usable,76,good,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool | existing pool-safe design score"
1003,Rockrose 'Sunset',Cistus x 'Sunset',SHRUBS,62,usable,88,excellent,20,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | bee-heavy flowering plant near pool | existing pool-safe design score
1008,Trailing Rosemary,Rosmarinus officinalis 'Prostratus',SHRUBS,62,usable,100,excellent,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool | existing pool-safe design score"
1017,Society Garlic,Tulbaghia violacea,SHRUBS,62,usable,76,good,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,Popular Plant garden,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool"
1018,Society Garlic 'Fairy Star',Tulbaghia 'Fairy Star',SHRUBS,62,usable,76,good,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool"
1028,Texas Privet,Ligustrum japonicum 'Texanum',SHRUBS,62,usable,10,poor,20,84,20,medium,evergreen/everpresent,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
1040,Variegated Smooth Agave,Agave desmettiana 'Variegata',SHRUBS,62,usable,24,poor,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
1050,Wild Lilac 'Diamond Heights',Ceanothus 'Diamond Heights',SHRUBS,62,usable,100,excellent,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool | existing pool-safe design score"
1054,Daphne 'Marginata',Daphne odora 'Marginata',SHRUBS,62,usable,44,accent,20,20,20,medium,evergreen/everpresent,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
1056,Yellow Fortnight Lily,Dietes bicolor (Moraea),SHRUBS,62,usable,44,accent,62,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | existing pool-safe design score
